InvoiceNo,Quantity,UnitPrice,CustomerID
576623,244,0.5,12748.0
575138,1,2.46,
578551,72,0.85,12937.0
577536,1,0.65,15850.0
570467,3,4.95,12607.0
569630,8,0.83,13458.0
545714,4,4.96,
568791,12,0.42,16650.0
542691,72,1.06,13408.0
538168,9,1.25,14702.0
579692,48,1.45,12433.0
574316,4,8.25,17351.0
558613,8,1.95,14911.0
568558,2,2.1,16354.0
573585,1,4.13,
566283,12,2.08,17838.0
576274,1,1.25,17793.0
570690,1,4.13,
557316,2,1.65,17299.0
578303,8,4.95,14733.0
575947,17,2.46,
572549,1,8.29,
545587,12,0.29,14796.0
539488,12,2.55,12377.0
581425,1,1.95,14796.0
544766,1,4.96,
538566,1,2.51,
563500,120,0.36,15856.0
570229,1,1.25,15756.0
561209,1,2.46,
550986,1,5.79,
575141,10,1.65,15615.0
536842,6,5.45,17552.0
572087,12,0.39,12683.0
538566,1,8.47,
542890,5,1.69,15311.0
566913,24,0.42,17602.0
563712,4,3.75,12680.0
573362,12,0.85,12597.0
567085,2,8.25,12434.0
580544,12,1.65,15156.0
580468,4,0.65,12748.0
580115,1,0.83,
579103,1,1.25,18041.0
569100,2,4.15,12748.0
545709,12,1.65,12708.0
545221,12,0.85,14740.0
572306,2,1.45,17841.0
552231,2,1.95,17364.0
569896,4,0.75,
568094,12,0.85,15807.0
564961,6,2.08,14525.0
558614,1,0.83,
562156,18,1.45,14401.0
541870,1,2.46,
547349,2,6.75,15132.0
556636,1,4.13,
569372,1,1.63,
550805,3,5.45,13162.0
569739,36,0.39,14911.0
540779,6,2.95,15346.0
558371,2,2.46,
567742,12,0.83,14261.0
543630,2,1.25,15046.0
538168,2,4.95,14702.0
564848,60,1.25,16928.0
542103,12,0.85,13198.0
553671,12,2.1,13659.0
581356,12,1.45,17830.0
538518,3,1.95,14505.0
538524,1,0.85,
546388,2,8.29,
541849,1,2.95,13230.0
536759,6,2.95,16781.0
560918,12,1.25,14849.0
540095,4,1.45,14553.0
570000,4,4.95,12420.0
550470,1,5.79,
547385,4,5.79,
559055,1,11.63,
572283,2,2.1,15000.0
578844,1,3.29,
543164,4,1.95,13208.0
537237,1,5.91,
580469,4,1.25,14583.0
550334,1,7.95,17320.0
562517,12,0.55,15719.0
556579,12,0.83,15069.0
562850,30,0.85,14680.0
552244,1,1.65,12748.0
542246,3,5.95,15227.0
537224,48,0.42,13174.0
572549,1,3.29,
553718,1,3.29,
569374,1,2.49,
569143,25,0.42,15867.0
578354,20,1.65,17139.0
541292,12,0.85,15596.0
570886,18,3.81,13777.0
552320,12,2.55,13985.0
579145,24,1.65,14597.0
576876,4,2.1,16804.0
581436,4,3.75,17491.0
575177,1,4.13,
547090,6,2.55,17230.0
550496,2,0.85,
570479,6,1.65,17589.0
580983,12,3.29,
562339,4,0.85,13571.0
564305,12,1.45,14875.0
565519,6,2.95,12502.0
559816,1,2.46,
540848,2,2.96,
567866,6,4.15,16669.0
563425,24,2.89,15140.0
580679,12,1.25,18198.0
549368,1,0.85,18036.0
540995,1,2.46,
564383,16,4.15,15251.0
550471,1,5.79,
560569,3,5.95,12480.0
567671,1,0.83,
547730,3,4.95,14796.0
561247,6,2.89,16592.0
541421,30,0.83,
545035,6,2.1,15078.0
579301,3,2.95,18118.0
567424,1,3.75,16369.0
551136,4,4.95,15301.0
543518,24,4.25,12753.0
544304,2,2.1,18125.0
571716,1,1.25,
575868,12,1.65,12985.0
546389,2,7.95,16801.0
539434,1,4.21,
574965,3,1.25,17964.0
581219,4,2.46,
567167,1,3.75,15547.0
568955,12,1.45,13759.0
578347,18,0.97,
540700,12,2.25,12393.0
537648,12,1.25,12839.0
543172,1,4.96,
547785,2,0.85,13097.0
546133,12,1.25,14291.0
579286,1,0.42,17772.0
579881,12,1.95,12429.0
561799,2,12.75,15776.0
562670,6,2.95,14911.0
569936,2,9.95,17490.0
568152,25,0.42,16480.0
554075,8,1.45,16038.0
575855,2,1.45,14527.0
562610,432,1.25,16333.0
558311,144,0.72,14646.0
562348,2,8.25,17511.0
542620,2,8.5,13089.0
563638,96,1.06,15311.0
558862,10,1.65,13901.0
556484,3,0.65,16938.0
546896,1,16.63,
546007,2,0.83,
576329,6,1.25,
566675,12,0.83,15105.0
544888,6,2.95,14231.0
548404,12,1.49,16398.0
554280,12,1.25,14817.0
536401,2,6.95,15862.0
580729,2,1.25,
570842,4,4.25,17676.0
545423,1,12.75,15643.0
572552,20,0.83,14096.0
540943,5,1.25,17841.0
575661,10,2.89,12617.0
537638,54,2.51,
581405,1,0.39,13521.0
563189,4,4.95,12682.0
577504,4,0.39,14159.0
575516,3,6.95,17340.0
575896,48,0.29,12480.0
540288,1,1.45,17634.0
C549786,-24,1.69,14071.0
568215,8,2.25,13390.0
571652,24,1.25,
545320,72,2.75,14156.0
556721,2,5.95,15218.0
580536,6,2.55,12490.0
553549,1,2.46,
559898,2,2.89,16225.0
574249,1,0.39,16347.0
574936,3,0.65,13066.0
581570,12,2.1,12662.0
546649,2,3.75,
565150,12,1.45,14298.0
554986,3,1.65,14451.0
567910,12,2.95,12437.0
562955,6,15.79,
562341,2,2.08,15005.0
540992,4,1.65,17364.0
536876,17,2.51,
569238,3,2.95,17954.0
543275,1,8.95,13584.0
566329,2,4.95,14527.0
538349,1,3.81,
569965,4,2.95,18109.0
564818,2,4.13,
551008,1,4.13,
537764,1,4.25,16893.0
545996,6,4.95,14367.0
545713,1,5.79,
572662,1,9.95,15443.0
541523,2,4.95,17708.0
544452,2,4.95,14162.0
571430,24,4.25,13090.0
552883,48,2.75,14646.0
581219,3,3.29,
560451,12,2.1,14911.0
578925,3,1.65,17365.0
561915,6,1.25,14408.0
C556268,-1,2.95,13317.0
542893,16,1.69,18202.0
545526,2,2.95,17789.0
574691,2,2.95,14174.0
580644,1,3.75,16904.0
554058,1,1.25,17757.0
576326,4,1.65,16504.0
C543635,-6,1.65,13894.0
553869,2,9.95,15394.0
538148,2,4.21,
569415,1,2.46,
564974,1,3.29,
541497,15,1.63,
555399,3,1.65,15555.0
576617,1,10.79,
581123,8,2.95,15750.0
545333,3,0.83,
578544,6,3.75,17096.0
562162,1,9.95,12841.0
564198,2,0.85,14418.0
541592,4,1.63,
539836,5,2.95,17894.0
538831,12,1.65,18144.0
574328,12,5.95,13081.0
575176,1,2.46,
579408,1,0.83,14701.0
579257,100,1.45,15619.0
568654,12,0.85,14911.0
565920,12,2.08,15298.0
559310,12,1.25,15505.0
575516,4,4.15,17340.0
536840,24,0.55,12738.0
559038,5,1.25,
544453,2,2.95,17214.0
580367,1,4.13,
566421,18,2.89,12924.0
559527,6,2.1,17787.0
551468,2,5.79,
566033,3,2.1,16031.0
537963,2,9.95,13369.0
550911,1,16.95,12354.0
568696,4,4.95,13842.0
559338,1,3.29,
541684,21,1.25,15498.0
555574,1,16.95,12417.0
565338,8,0.83,14948.0
538849,4,2.95,14415.0
552320,10,1.65,13985.0
580115,1,5.79,
581219,1,1.63,
544157,24,0.42,12372.0
540371,3,6.45,14312.0
545238,24,1.25,15241.0
547042,2,2.46,
564840,1,16.63,
551305,48,0.19,16145.0
564556,2,0.83,12748.0
541830,2,4.13,
577539,18,1.95,14547.0
568216,10,2.95,16168.0
562539,4,1.25,17220.0
575610,12,2.1,16628.0
547109,10,1.65,12423.0
575177,10,1.63,
546387,24,1.25,16766.0
549833,25,0.42,13458.0
580193,2,1.25,16899.0
562161,1,2.08,17841.0
545035,12,2.1,15078.0
543988,6,2.95,14849.0
574096,36,0.39,13599.0
543098,12,1.25,13102.0
551014,24,0.42,13209.0
564754,1,3.29,
552658,2,9.95,14534.0
541120,20,0.85,12490.0
560772,1,4.13,
575091,10,0.85,17160.0
553527,12,1.65,15123.0
558341,4,3.75,14741.0
563359,20,0.0,
555854,2,2.08,12748.0
C544814,-1,30.19,15590.0
575601,1,2.55,
578344,1,0.83,
576617,1,4.13,
561322,10,0.85,15203.0
565014,30,1.65,16180.0
577300,9,0.79,16924.0
574831,6,0.42,15522.0
537219,2,3.75,14081.0
578019,4,0.85,17360.0
540458,3,5.95,12501.0
537240,1,2.51,
554102,2,1.49,14647.0
560772,4,0.63,
545719,4,4.95,13344.0
552304,1,7.95,12748.0
573288,10,7.08,14194.0
578551,1,2.25,12937.0
572662,3,8.5,15443.0
550278,5,4.96,
569374,1,0.83,
C553478,-1,16.95,17677.0
556107,2,2.95,17360.0
560422,24,0.12,16746.0
572552,2,4.13,14096.0
551815,24,1.25,18065.0
570465,1,10.79,
538345,4,3.75,13787.0
536742,1,3.35,16916.0
541424,1,3.29,
539492,1,14.43,
545011,1,4.95,13666.0
547248,1,20.79,
541698,1,7.95,14713.0
540647,1,0.19,17406.0
540538,1,0.42,17841.0
580500,25,0.42,17131.0
552268,24,0.55,14709.0
573373,2,1.25,14684.0
545688,2,9.95,16033.0
568949,1,0.83,
556879,3,1.65,16461.0
569229,3,1.45,14502.0
574076,1,3.29,
568513,8,1.25,13555.0
561099,1,2.95,14100.0
553689,24,0.79,17389.0
561658,1,5.95,12743.0
567186,2,4.95,17073.0
571328,12,0.85,12473.0
544776,5,8.29,
564838,3,2.46,
575930,5,1.63,
557497,1,4.13,
540356,1,2.51,
565541,4,0.39,14159.0
571054,1,4.95,14234.0
536798,6,1.25,17838.0
565840,2,2.46,
543021,12,0.42,15421.0
570374,1,4.95,14719.0
577535,1,0.85,14071.0
578463,16,0.65,12757.0
540838,24,1.25,13862.0
543099,72,2.55,16684.0
578445,18,0.79,15005.0
539991,1,0.85,
580727,6,10.79,14096.0
574950,9,0.83,
556682,4,3.75,15358.0
567384,48,2.41,17450.0
540278,2,2.95,15719.0
544470,12,0.85,12707.0
543354,12,0.85,13458.0
570479,5,4.15,17589.0
576538,1,4.95,14725.0
556082,3,2.46,
564872,100,0.72,16083.0
566400,12,1.65,17139.0
571671,6,1.25,16940.0
551010,2,2.46,
573564,4,4.95,16127.0
580730,1,1.63,
551035,4,3.75,15065.0
C572059,-12,1.69,17346.0
572675,2,2.49,17917.0
566912,12,1.95,14367.0
567380,6,2.55,12620.0
556108,1,2.46,
548893,1,1.63,
537638,7,4.21,
572881,90,0.5,12748.0
567613,6,3.75,13908.0
557263,72,1.06,14646.0
543629,1,3.75,
568710,2,0.42,14649.0
543277,2,6.95,15808.0
544167,1,9.95,14755.0
573576,2,4.13,14096.0
547867,2,2.1,13357.0
540798,6,0.85,17365.0
576212,24,0.42,18082.0
576078,4,0.65,14432.0
539434,1,6.77,
563585,2,9.95,17070.0
579527,48,0.39,18210.0
541104,1,1.63,
576321,1,2.08,14953.0
563404,12,1.95,16303.0
537666,1,1.66,
546388,1,3.29,
547498,1,0.85,15021.0
575914,12,2.1,17071.0
569243,2,8.25,13344.0
557279,6,5.95,18077.0
560398,12,2.95,12731.0
562716,20,1.65,14257.0
567200,12,0.85,16460.0
577230,48,0.65,18034.0
554993,2,1.95,17051.0
545667,1,5.79,
567128,2,3.75,18055.0
561231,8,4.95,15855.0
C540417,-10,0.85,13680.0
541596,2,2.95,17602.0
562104,11,3.29,
565207,2,3.75,16764.0
573879,1,19.95,15039.0
537224,2,2.95,13174.0
576590,6,2.55,16240.0
553889,4,4.95,13405.0
558485,1,2.08,
540288,1,12.75,17634.0
559163,2,1.63,
557805,12,1.65,17651.0
566303,24,0.08,12997.0
556507,12,1.65,12567.0
577695,4,0.39,15645.0
543653,1,1.65,14796.0
562933,1,5.79,
546017,6,1.25,14507.0
563444,4,1.25,16033.0
551005,3,4.13,
576246,4,2.95,17566.0
538354,24,0.29,16873.0
537864,12,1.25,16700.0
570676,12,1.69,14640.0
569030,40,8.0,17450.0
549721,4,9.95,14911.0
552958,10,6.75,15498.0
560938,3,2.46,
553834,8,9.95,15189.0
539472,1,2.1,15581.0
569669,1,4.15,14730.0
555094,12,1.65,13398.0
570410,1,2.55,16776.0
549578,12,2.55,17340.0
557957,2,1.95,13969.0
551269,10,1.65,12840.0
550953,2,1.63,
560926,2,1.63,
572553,4,5.79,
558614,1,0.83,
556408,1,1.45,13533.0
568719,1,10.79,
580536,12,1.65,12490.0
578103,4,3.75,17554.0
541827,17,1.63,
546917,6,2.25,14911.0
C548463,-18,5.95,13225.0
540469,3,1.25,12484.0
570091,6,3.25,15632.0
578116,12,0.42,13078.0
540821,4,8.47,
565857,4,4.95,14911.0
556503,3,5.95,13517.0
550912,3,5.95,13267.0
545661,12,1.25,15358.0
554827,96,0.72,14646.0
537666,1,5.91,
537240,1,0.85,
581256,1,5.79,
566605,2,3.75,13263.0
570818,4,1.25,17841.0
575040,4,3.75,13381.0
571304,6,2.08,12526.0
537859,1,16.95,14030.0
544398,4,0.85,15311.0
577809,6,2.95,12584.0
542059,12,0.42,16757.0
572090,12,0.85,13573.0
544472,6,2.95,15129.0
562934,2,5.79,
564539,10,2.08,12715.0
564850,2,3.95,17298.0
541410,5,4.65,13089.0
561465,1,1.95,16447.0
543652,8,1.25,15544.0
542794,2,0.83,
566971,10,2.08,12963.0
578344,1,10.79,
552325,20,0.85,12490.0
565231,1,2.46,
551136,18,0.79,15301.0
555158,12,1.65,14842.0
553912,12,0.85,15122.0
552684,1,4.96,
581006,12,1.25,14911.0
563580,1,0.42,16706.0
563557,12,0.85,15786.0
571797,2,4.13,
576634,24,1.65,13297.0
573305,2,3.75,17837.0
556927,50,6.75,14156.0
545830,2,1.95,17634.0
550500,2,4.96,
542998,2,3.29,
541265,1,1.65,17609.0
544790,2,0.85,16940.0
571274,12,0.38,16934.0
544598,1,4.13,
544338,24,1.45,12852.0
580875,36,0.39,17744.0
565541,3,1.25,14159.0
541493,6,3.29,
555560,2,0.79,17346.0
550513,3,1.95,16928.0
558459,3,0.85,15334.0
571429,1,0.29,15335.0
570983,40,1.25,14963.0
552888,96,2.55,15061.0
541130,2,3.29,
562049,8,3.75,14133.0
536632,10,0.85,14388.0
552508,1,4.96,
580367,9,0.42,
568567,1,227.99,
567850,4,5.75,15067.0
550476,12,3.39,15769.0
577057,1,0.29,12748.0
538349,2,7.62,
549743,12,0.65,16186.0
566451,2,2.55,18069.0
555278,1,0.83,
580148,1,2.46,
563844,12,1.65,17725.0
540551,3,3.36,
541104,1,0.83,
579146,5,2.89,16347.0
561797,30,1.65,13178.0
580730,3,4.13,
566171,2,1.65,18118.0
559055,1,4.13,
569530,1,1.25,17957.0
552978,60,3.39,12590.0
555853,2,2.1,14375.0
C566745,-3,1.45,16150.0
559167,48,1.45,17997.0
575965,16,1.25,13426.0
547666,24,1.65,14235.0
547833,12,0.85,16780.0
580137,24,1.65,17566.0
540998,24,1.65,15290.0
580964,2,4.95,15822.0
575842,10,0.29,15024.0
559338,1,4.58,
539750,6,7.62,
564429,36,0.19,16638.0
581219,2,7.46,
537823,2,1.66,
545217,1,0.83,
566591,25,0.21,16036.0
557937,1,3.29,
552239,1,2.08,14056.0
539595,1,8.47,
559801,1,7.46,
575854,24,0.29,14125.0
539471,12,0.29,17358.0
562933,1,3.29,
553167,1,2.46,
537144,24,1.25,15880.0
572540,4,4.13,
550352,1,6.75,16719.0
C563606,-1,16.95,13925.0
568160,96,0.19,17498.0
566577,2,9.96,
566599,2,0.63,15998.0
568170,1,3.75,16931.0
550471,1,1.63,
579002,4,1.25,14093.0
540977,1,1.66,
579529,5,2.95,12488.0
561911,10,1.65,12534.0
550470,3,0.83,
568346,1,5.79,14096.0
561894,1,3.29,14456.0
553182,12,1.25,17107.0
539214,2,5.95,17062.0
544150,1,9.95,14180.0
549989,4,4.95,13221.0
539451,1,2.98,
571508,2,0.83,
C560880,-1,1.25,15152.0
539737,1,8.47,
561217,2,8.29,
569977,4,5.95,14702.0
564818,1,1.25,
552655,2,1.95,14587.0
553890,10,2.46,
548894,1,2.46,
564300,12,0.42,16723.0
573601,4,4.13,
579512,5,0.42,
544484,50,1.85,15321.0
549966,12,0.42,16224.0
550899,6,2.1,13505.0
569695,12,1.25,16843.0
567183,1,8.5,14769.0
542931,12,1.25,15589.0
570793,2,9.95,12444.0
567213,1,2.1,14684.0
566202,4,7.5,15652.0
C569993,-4,3.75,17633.0
544214,3,2.46,
548703,1,0.29,16010.0
551584,2,5.95,15620.0
564356,6,2.08,13969.0
571203,24,0.55,17677.0
575165,12,1.25,14342.0
567462,1,1.65,14446.0
560281,1,0.83,17984.0
571706,10,2.08,15144.0
568207,12,1.69,15150.0
573020,12,0.85,14842.0
541493,3,1.63,
579512,1,4.13,
546387,12,2.1,16766.0
551173,1,0.83,
543036,6,0.85,17223.0
560186,1,1.95,17266.0
539437,1,2.51,
569545,1,2.46,
566296,2,4.65,17841.0
563217,10,1.25,13515.0
577490,1,1.65,16464.0
550290,4,3.75,15246.0
546843,12,0.65,12472.0
570841,12,2.55,12553.0
567793,2,9.95,12657.0
568721,6,0.97,
576617,1,4.58,
568173,25,0.42,16187.0
558077,96,0.85,13408.0
572306,2,4.95,17841.0
565967,12,1.65,14646.0
559796,3,4.96,
576329,2,1.63,
561320,1,0.29,16942.0
561197,4,2.1,16364.0
569132,6,1.25,17757.0
544935,8,1.69,13870.0
565432,1,3.95,16241.0
566746,24,0.85,13321.0
557974,10,4.15,14541.0
560996,24,0.85,17625.0
576828,1,2.08,
554950,12,1.25,14227.0
539741,1,7.62,
550180,2,5.95,14163.0
564167,20,1.65,17735.0
541489,1,2.1,15023.0
545053,1,1.65,17516.0
546984,6,0.39,15019.0
545568,1,2.46,
540026,1,4.21,
577084,2,8.5,16626.0
559665,1,7.95,12556.0
538370,4,2.95,16923.0
562980,6,3.75,17686.0
545317,1,4.13,
569564,24,1.25,13989.0
568176,4,4.15,12685.0
549543,1,1.65,18118.0
567095,24,0.39,17049.0
563534,12,0.85,14323.0
580729,4,2.46,
570187,3,1.25,
546365,6,2.1,12520.0
575731,1,2.55,13230.0
558995,4,3.75,17671.0
561693,25,0.42,15120.0
566281,48,0.85,12748.0
581571,1,0.85,15311.0
554511,2,2.46,
576920,3,4.95,13871.0
570488,1,3.29,14096.0
C575161,-5,4.25,15271.0
559055,2,0.83,
581476,100,0.72,12433.0
546113,1,12.75,14344.0
560255,2,9.95,16054.0
539451,1,3.36,
579559,1,2.08,16764.0
561870,36,0.19,14911.0
542898,1,9.95,16110.0
564353,24,0.85,15764.0
540646,5,0.43,
579143,24,0.29,13882.0
548796,4,2.08,15752.0
552769,1,7.95,16241.0
580729,3,12.46,
577506,1,4.95,13212.0
545073,2,12.75,14036.0
573185,48,0.42,17730.0
556942,20,0.85,14222.0
576321,6,2.08,14953.0
540545,4,2.1,13451.0
557598,36,1.65,14667.0
579572,2,9.95,15394.0
553521,2,0.0,
544586,2,2.95,17338.0
560434,1,3.29,
571291,2,2.55,13610.0
562616,12,1.65,14748.0
565766,1,2.1,17841.0
577074,6,1.65,15399.0
574327,12,1.69,13013.0
571429,5,1.25,15335.0
543995,12,3.75,13408.0
548317,25,0.42,18179.0
547498,1,1.65,15021.0
570224,3,0.85,16931.0
574239,12,0.85,14849.0
555322,1,4.13,
563565,3,1.25,17338.0
547650,2,7.95,17059.0
C546128,-1,3.75,15622.0
540418,8,1.66,
542624,1,5.79,
556128,12,0.83,13038.0
571054,1,2.89,14234.0
545851,1,1.65,15026.0
569374,1,10.79,
558086,1,2.95,16728.0
560845,2,5.95,15570.0
562933,1,3.29,
568567,1,3.29,
557278,12,0.42,13089.0
542862,1,4.25,14606.0
546980,10,1.95,13591.0
C562139,-1,1.25,12921.0
566561,24,0.39,18145.0
548327,2,4.95,16788.0
562846,25,1.63,
568650,12,0.42,13505.0
570872,1,2.46,
546884,1,3.29,
566737,12,1.65,13430.0
554285,1,20.79,
540540,3,7.95,17218.0
569741,2,9.95,14626.0
552683,1,2.46,
556201,8,3.75,12347.0
574039,15,2.1,17800.0
551174,1,111.73,
560937,1,2.08,17920.0
575512,6,4.95,14121.0
545048,2,2.55,14810.0
551341,108,1.06,15189.0
541497,1,7.46,
576147,20,1.65,16303.0
564835,1,8.29,
581173,1,1.45,17870.0
547093,25,0.42,14762.0
556237,1,10.79,
543459,24,0.85,12599.0
557762,10,1.65,15810.0
558682,1,4.13,
537655,12,0.95,15081.0
563557,24,1.65,15786.0
567656,1,1.63,14096.0
577768,2,4.13,
567504,4,3.75,13356.0
569007,24,0.85,17552.0
550464,12,1.25,16550.0
570694,3,4.95,14911.0
537823,2,3.36,
550298,24,1.25,17346.0
562964,6,2.95,13488.0
556510,6,2.95,14911.0
575947,3,3.29,
538349,1,3.36,
550188,4,9.95,12457.0
579787,2,4.96,
568650,12,1.69,13505.0
572552,1,3.29,14096.0
561025,4,0.85,16241.0
580065,4,4.25,15434.0
542107,1,4.95,16222.0
541588,12,2.95,14307.0
536408,8,1.69,14307.0
578516,10,2.08,14591.0
571672,6,4.95,13880.0
574678,4,9.95,13365.0
565150,86,0.79,14298.0
560996,12,1.65,17625.0
568104,1,0.55,16485.0
550620,12,1.25,12585.0
578668,72,0.39,12971.0
543040,1,0.55,17337.0
572674,3,3.75,14173.0
575739,2,2.46,
574076,12,7.46,
559009,6,5.75,15549.0
543036,1,1.95,17223.0
571741,12,1.25,15610.0
540604,25,0.42,15326.0
540523,5,2.1,13069.0
580043,2,1.95,14527.0
542236,1,2.95,17027.0
542929,1,4.95,17811.0
539742,1,3.36,
546088,4,4.95,12881.0
551305,48,0.39,16145.0
571312,4,4.95,12474.0
547414,3,5.95,17733.0
565426,1,1.65,12851.0
551005,1,15.79,
544207,1,4.96,
576841,1,1.25,17368.0
540995,1,3.29,
554859,50,1.85,14828.0
545996,6,0.85,14367.0
578827,1,10.79,
570690,2,0.63,
561113,10,3.95,17841.0
579512,1,10.79,
573911,6,1.25,17315.0
552857,1,4.96,
541414,1,2.95,18212.0
568591,4,8.5,17088.0
548708,6,0.85,13269.0
543097,1,2.48,
547249,2,3.29,
575726,2,2.1,16791.0
546096,12,0.95,15502.0
565396,1,0.83,
569129,2,2.89,15034.0
545417,2,7.95,15622.0
575481,23,0.21,15679.0
564483,12,1.25,14050.0
558767,1,0.95,13833.0
558045,48,0.29,12615.0
578539,9,4.95,
569215,2,2.08,13571.0
542777,6,3.75,14911.0
573138,1,8.25,15023.0
546005,10,6.75,14426.0
553224,4,1.65,17228.0
569643,3,5.95,15730.0
562955,12,5.79,
569834,12,1.25,14383.0
580367,2,8.29,
537237,1,4.21,
553979,12,6.35,15694.0
567356,8,0.85,16527.0
554978,12,0.83,16889.0
540153,32,2.55,15841.0
538035,1,6.75,16065.0
568346,1,0.83,14096.0
575930,2,0.83,
537155,1,2.1,12748.0
547712,1,12.75,16905.0
566739,24,0.42,12566.0
541584,1,8.29,
575624,40,0.83,18217.0
541827,1,1.63,
569653,4,4.15,12451.0
562046,12,1.95,12378.0
555076,2,8.5,13900.0
C578832,-15,2.1,13069.0
551247,4,9.95,15640.0
577489,6,1.25,
561036,2,0.79,13137.0
547874,2,1.65,14476.0
578746,10,8.29,
548703,1,2.55,16010.0
578946,1,1.65,16005.0
542344,2,0.83,
543098,4,3.75,13102.0
550499,1,5.79,
579102,6,12.75,14911.0
560240,1,2.1,15716.0
545916,2,9.95,12528.0
564315,2,2.49,14730.0
571653,48,0.72,14298.0
544077,4,0.42,14825.0
542996,24,0.85,15046.0
576078,4,2.1,14432.0
550899,24,0.55,13505.0
577537,12,0.85,14860.0
548505,1,8.29,
566424,8,1.65,13309.0
563238,12,8.5,15093.0
554030,8,2.49,16497.0
C571707,-1,1.45,14056.0
567721,72,1.06,12409.0
544637,18,2.95,16546.0
547664,12,0.39,13069.0
543251,10,1.65,14194.0
562649,4,0.29,14606.0
538108,4,2.55,17456.0
566291,4,0.85,12965.0
557757,4,1.65,14606.0
552460,5,2.95,13178.0
544453,1,0.95,17214.0
579141,2,1.95,17019.0
572553,1,0.83,
536778,12,0.75,13138.0
579522,4,8.95,14432.0
570592,6,8.29,
547822,2,8.5,12668.0
C577779,-96,1.0,
562570,25,0.42,14079.0
569824,6,0.83,17295.0
567656,1,7.46,14096.0
555399,3,1.25,15555.0
570087,1,10.79,
568411,1,16.63,
579885,1,3.75,15444.0
571430,6,1.65,13090.0
580384,10,1.65,17243.0
565854,6,2.95,12490.0
581002,12,0.42,14708.0
574481,1,0.42,18022.0
544214,2,3.29,
541508,1,1.63,
579777,1,15.79,
562715,6,1.8,
574624,7,1.25,17769.0
536876,1,5.91,
566164,14,4.96,
537955,2,0.85,16782.0
573142,36,1.25,18035.0
543997,4,0.65,17348.0
551997,1,2.46,
557850,6,4.15,12720.0
561642,3,1.65,17965.0
565396,1,0.83,
581358,12,1.45,17436.0
545227,25,0.42,12428.0
568614,4,3.75,13515.0
561704,1,4.95,14606.0
565776,3,2.08,15311.0
548335,10,1.95,14272.0
560366,12,0.85,16859.0
569714,1,4.15,18033.0
581164,2,4.95,14395.0
543354,6,2.95,13458.0
562457,24,0.55,18079.0
573332,12,1.65,15059.0
561515,1,3.29,
540821,1,1.66,
555477,10,1.25,12359.0
545568,1,1.25,
560868,1,1.25,14866.0
555393,4,4.95,14221.0
567378,6,2.95,14911.0
556089,2,4.13,
540188,1,5.95,16771.0
547083,2,1.25,15452.0
541631,10,1.65,12637.0
571682,1,2.25,14179.0
547914,12,1.25,12594.0
574501,12,0.42,12577.0
538255,6,2.55,14911.0
545337,2,3.75,15984.0
555150,10,1.63,
541424,1,4.15,
560225,1,3.29,
544434,3,3.75,
575739,2,1.63,
573585,1,3.29,
560861,7,0.85,17660.0
544778,2,1.25,14978.0
552641,10,6.75,16525.0
537645,1,12.72,
578285,1,2.08,12748.0
542272,3,4.95,16496.0
575880,6,3.75,12726.0
547830,3,3.29,
541134,10,1.95,15615.0
538198,2,3.75,17827.0
565682,6,0.85,14796.0
562558,6,0.29,13451.0
557067,24,1.65,13098.0
536830,2880,0.18,16754.0
546632,72,1.06,17080.0
552038,24,5.95,14156.0
541592,1,3.29,
568149,12,2.49,14285.0
560590,24,0.55,12560.0
575583,1,0.42,14456.0
552233,10,1.65,17068.0
538524,1,2.51,
581219,2,4.13,
548863,10,6.75,15311.0
540468,1,1.66,
563540,24,0.85,12473.0
572718,12,1.25,15656.0
550179,4,3.75,15220.0
546212,144,1.85,14156.0
553691,2,5.95,15311.0
550651,1,1.25,15436.0
580032,3,1.65,14659.0
548400,1,8.5,17400.0
580883,2,0.42,16979.0
581218,10,2.08,14191.0
568170,3,2.1,16931.0
578147,1,2.55,12748.0
568901,1,0.95,15050.0
575137,6,14.95,13090.0
538177,2,34.0,
537399,3,0.55,13030.0
556685,12,1.65,14503.0
541279,12,0.85,18223.0
579069,36,0.39,14911.0
544687,2,2.55,13184.0
551997,1,2.46,
C566252,-19,1.25,13527.0
544573,6,4.25,12621.0
556102,12,0.39,13115.0
539761,48,1.25,17593.0
545377,1,1.95,14606.0
576364,2,5.95,15009.0
543978,4,3.75,12867.0
561209,2,4.13,
575477,1,2.46,
557640,1,4.96,
570287,10,1.95,17425.0
570883,24,0.39,13477.0
557502,1,6.63,
560828,48,0.29,14298.0
576618,1,4.96,
573112,3,4.95,16416.0
557500,1,12.46,
571216,1,4.95,16081.0
541842,3,1.25,16085.0
574227,12,1.65,16992.0
571554,7,2.08,
540352,1,1.66,
540647,4,2.95,17406.0
579694,1,6.63,
542425,12,1.25,12574.0
560914,36,0.85,17175.0
575930,2,4.13,
563193,1,2.46,
552967,5,1.65,16006.0
543653,1,4.95,14796.0
543182,1,1.25,
574170,3,1.45,16221.0
555282,24,2.55,12709.0
545063,3,2.95,14606.0
540968,4,1.25,17338.0
578620,1,1.25,17247.0
555835,1,24.95,14525.0
571239,12,1.25,12744.0
559055,2,1.25,
537395,2,2.1,15356.0
548710,2,5.45,16678.0
580367,6,1.25,
549946,2,4.95,17819.0
580503,1,4.95,13956.0
563555,25,0.42,16755.0
538593,12,0.85,16701.0
578041,3,4.25,17338.0
